outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs,predicted_max_force
2.62,2.18,1.37,76.39,128.38,249.34,65204.2,28.138063751990515
2.64,2.03,1.7,75.58,128.01,262.13,76664.1,31.08188935334563
2.57,2.04,1.42,75.56,127.65,260.32,66811.4,27.914595384578504
2.7,1.91,1.28,75.49,128.18,250.45,75204.9,28.53439255785686
2.88,1.82,1.76,75.73,127.43,242.58,70119.1,31.585130846643054
2.76,1.94,1.68,75.83,127.44,257.18,66275.9,30.981532892762928
2.81,1.7,1.4,75.96,128.33,273.46,66584.1,30.859945706087345
2.68,2.05,1.24,76.27,128.38,262.47,63919.4,28.84214574104199
2.62,1.76,1.59,75.88,127.71,276.15,74344.2,29.93418584735612
2.59,1.92,1.72,75.43,127.34,277.43,76562.5,31.112651058036434
2.62,2.27,1.63,75.94,128.57,272.17,70641.3,32.05666003519282
2.78,1.89,1.74,76.59,127.31,287.35,63060.6,33.598347322929
2.88,2.07,1.79,75.97,127.66,244.11,71650.6,33.110169530203805
2.65,2.23,1.54,75.63,127.56,250.16,63029.0,29.243501428488074
2.56,2.19,1.57,76.39,127.4,243.92,75856.2,28.489217096194196
2.5,1.87,1.79,76.19,127.62,261.49,66174.7,27.694395259430124
2.81,1.92,1.77,76.15,127.99,288.75,71110.3,35.21585398708949
2.79,1.83,1.33,75.82,127.28,293.59,69900.2,32.55203290374216
2.86,2.22,1.75,75.99,128.46,272.79,63625.7,35.31680955709744
2.5,2.26,1.59,75.92,127.55,278.73,65718.4,29.990224399757338
2.69,2.24,1.41,75.82,127.69,290.12,64336.8,32.67378152195393
2.64,2.16,1.52,75.56,127.72,264.47,67529.2,30.28001984186615
2.74,1.79,1.63,75.59,128.02,285.01,71702.8,32.54922538305864
2.88,2.06,1.71,75.77,127.56,267.1,76865.7,35.09435999988496
2.65,2.17,1.31,75.63,128.39,292.59,74289.5,32.5813610118973
2.61,2.2,1.73,75.87,128.32,254.73,64139.0,29.946676680805993
2.68,2.1,1.59,75.55,128.5,292.71,75719.9,34.07402331603812
2.53,2.05,1.64,75.49,128.59,252.76,75288.9,28.5216697273067
2.56,1.8,1.49,75.22,127.95,240.84,74539.4,26.115964786184307
2.76,2.02,1.32,75.86,128.52,273.48,76485.1,32.09064022455421
2.69,2.19,1.24,75.61,128.45,249.92,63959.3,28.644101405547374
2.54,1.83,1.3,75.37,128.42,270.27,65217.7,26.76036842698825
2.67,2.02,1.78,76.51,127.61,249.75,76792.7,30.761575410531535
2.69,2.03,1.75,76.25,128.4,286.85,63968.7,33.08889823601494
2.61,1.96,1.66,76.3,127.75,285.4,64699.5,30.955438272942118
2.71,2.03,1.55,75.45,128.31,289.43,76977.3,33.77638370618622
2.71,1.85,1.38,75.68,128.15,241.46,65734.2,27.3434611244041
2.54,1.7,1.7,75.45,127.21,264.91,71776.8,27.835420623935605
2.78,2.02,1.45,75.79,127.86,292.75,75846.4,34.41537498128271
2.73,1.79,1.53,76.26,128.52,263.24,64528.2,29.6673455412933
2.68,1.87,1.22,75.87,127.84,280.7,64245.9,29.268611938074585
2.82,2.18,1.33,75.97,128.39,270.6,75590.6,33.41545075651716
2.87,2.06,1.42,75.75,127.61,252.61,67420.3,31.66648867516126
2.66,1.84,1.44,76.03,127.26,290.85,71325.8,31.074254917955457
2.68,1.79,1.51,76.24,127.67,288.22,70324.4,31.22585765444599
2.5,1.79,1.7,75.72,127.4,262.63,70064.2,27.362147802137272
2.54,2.01,1.34,75.68,128.33,282.28,69401.4,29.05330466466144
2.82,2.01,1.78,75.83,128.36,246.12,75559.2,32.42059770981787
2.7,2.07,1.47,76.34,128.05,246.45,63127.7,28.76885193557537
2.88,2.21,1.3,76.34,128.56,245.2,67969.3,31.558454702723864
2.72,2.17,1.61,75.27,128.46,285.71,75303.0,34.43653078568646
2.57,1.82,1.39,75.43,127.65,253.66,71032.4,26.632824595290757
2.68,1.85,1.35,76.03,128.41,282.77,63494.3,29.907697224778147
2.69,2.11,1.63,75.24,128.09,292.58,65024.7,33.34213086074722
2.75,2.08,1.68,75.47,127.49,241.07,68240.9,30.213663145962258
2.76,2.21,1.37,75.2,127.33,267.85,67018.1,31.61771762206611
2.62,1.92,1.51,76.03,127.48,282.81,73904.2,30.813136925147276
2.6,1.75,1.58,76.55,127.24,253.47,70454.1,27.42912186941767
2.57,2.06,1.64,75.47,127.39,282.35,75091.4,31.402952386622545
2.59,1.88,1.36,75.54,128.32,271.34,75949.2,28.923703067679483
2.77,2.14,1.54,76.39,127.23,288.5,65153.8,33.8842333298813
2.77,1.99,1.33,75.64,127.89,284.45,67645.4,32.20546427810662
2.87,2.27,1.37,76.01,127.27,287.25,63626.2,34.8606097847548
2.59,2.29,1.57,75.9,127.47,290.87,72168.4,32.91090314467631
2.89,1.78,1.42,75.73,128.48,262.86,63717.2,31.393566382093198
2.84,2.11,1.52,75.61,128.19,273.86,64119.2,33.49782917165881
2.61,2.0,1.61,75.89,127.47,256.11,63855.4,28.494289171260405
2.56,2.09,1.51,75.47,128.41,283.22,69562.7,30.578162256889485
2.7,1.91,1.49,76.36,127.71,243.88,70937.0,28.500703782244912
2.66,2.09,1.53,76.31,128.59,278.15,63790.8,31.230227078429905
2.59,1.87,1.56,75.92,127.88,240.52,65091.2,26.317309719784546
2.75,1.76,1.57,76.28,128.43,288.64,64414.3,32.04526505730287
2.74,1.87,1.66,75.36,127.7,242.65,68800.0,29.247587110319913
2.9,1.87,1.28,75.82,128.26,275.7,75937.9,33.34244911997298
2.89,2.25,1.35,75.72,127.73,277.38,64562.5,34.330146008888235
2.6,2.01,1.43,75.99,128.12,253.98,64087.1,27.573277424410392
2.5,1.71,1.54,75.44,128.24,284.33,75369.4,28.490952569941513
2.85,1.9,1.72,75.85,128.14,274.21,65368.4,33.740032840190295
2.61,1.84,1.49,75.72,127.67,286.25,72162.7,30.33113797996664
2.82,1.99,1.76,76.56,127.38,247.51,72054.6,32.17447416909256
2.62,1.87,1.47,75.43,127.55,269.07,70780.8,29.05012025199308
2.55,2.2,1.58,76.32,128.07,272.88,70587.5,30.423323485671133
2.51,1.78,1.2,75.21,127.54,244.97,73761.8,24.52648734923487
2.73,2.18,1.3,75.36,128.45,264.52,76015.0,31.538991811208646
2.6,2.01,1.57,75.23,128.11,262.51,70968.0,29.409895448336286
2.75,2.28,1.63,75.2,128.3,254.11,71064.9,32.314359046254324
2.72,1.74,1.35,75.84,127.56,264.57,70579.6,29.04156561303121
2.84,1.83,1.59,76.24,127.56,242.68,70350.5,30.44258710822824
2.53,2.15,1.38,75.47,127.69,262.82,69232.0,28.125421081292373
2.61,2.01,1.35,75.71,128.27,266.15,68423.8,28.74276702503421
2.68,1.85,1.6,76.22,127.77,243.89,67914.4,28.173655942256758
2.56,2.01,1.33,75.48,127.91,292.51,73387.2,30.38351720111855
2.56,2.04,1.71,75.26,128.16,273.35,74011.1,30.758846525962966
2.84,2.13,1.72,75.39,127.6,240.89,65554.5,31.584851194880642
2.85,2.06,1.65,76.59,128.18,242.35,70096.0,31.842379313002724
2.87,1.9,1.8,76.19,127.65,250.91,69189.8,32.72694956064511
2.8,2.13,1.68,75.25,127.57,269.93,65591.0,33.29680002305288
2.86,2.16,1.77,76.23,128.17,272.14,69081.6,35.529568766334435
2.72,1.96,1.4,76.22,128.15,292.13,69183.7,32.4521383818978
2.84,1.72,1.27,75.68,128.14,261.95,73536.0,30.407749525527905
2.82,2.06,1.28,75.95,127.95,279.89,67941.6,32.747682337745644
2.7,2.06,1.72,75.57,127.84,290.59,63098.8,33.30369960649723
2.75,1.96,1.77,75.68,128.5,266.65,65485.3,32.136044633782106
2.85,1.95,1.53,75.4,128.42,291.52,75021.5,35.35417467240855
2.83,2.17,1.41,76.37,127.63,252.11,68106.7,31.633067974703707
2.58,2.12,1.4,75.37,128.41,260.66,65819.3,28.419672938810393
2.78,1.87,1.37,76.1,128.27,282.39,63860.2,31.587483129435398
2.69,2.26,1.72,76.18,128.22,270.59,76469.8,33.7208364679861
2.68,2.04,1.78,76.36,127.24,282.83,64990.5,32.723687239981544
2.63,1.86,1.52,76.33,127.33,249.85,75030.6,28.19085122822021
2.76,1.93,1.36,75.65,127.97,259.24,66701.1,29.815407119742147
2.86,1.99,1.39,75.72,127.82,288.66,75236.1,34.763476248719556
2.62,2.09,1.76,75.49,128.57,277.46,75156.1,32.58430978043437
2.57,1.98,1.3,75.56,128.06,265.01,63423.0,27.288119683138078
2.69,2.22,1.29,76.15,127.38,263.81,76539.7,30.920694889699533
2.88,2.18,1.65,76.49,128.03,253.6,66263.0,33.51076475102657
2.51,1.87,1.5,76.08,128.39,255.89,72372.6,26.71570152411728
2.59,2.3,1.39,75.41,127.78,278.59,73567.0,31.36827353575002
2.87,1.98,1.51,76.1,127.99,271.98,65051.5,33.27259858281691
2.8,1.85,1.73,75.91,127.46,267.03,75471.9,32.98040724027801
2.83,2.23,1.24,76.51,127.76,259.63,71365.9,32.05619603175326
2.51,1.78,1.69,76.32,128.26,264.32,72461.7,27.705282242100637
2.8,2.0,1.21,75.35,128.18,249.08,76992.8,30.037965656794498
2.88,1.93,1.41,75.86,128.42,290.45,69115.0,34.65403016766034
2.69,1.97,1.54,75.28,128.21,269.02,63428.5,30.24844463914799
2.72,1.78,1.22,76.46,127.38,290.73,67465.8,30.40239880858219
2.69,1.75,1.46,75.33,128.57,281.79,70819.8,30.57658339206928
2.6,2.07,1.69,75.26,127.23,292.15,71735.2,32.516072306151344
2.58,1.8,1.73,76.09,128.12,276.89,70868.2,29.928869725310577
2.63,2.04,1.43,75.97,127.26,281.69,67996.8,30.52074519335288
2.63,2.19,1.3,76.47,127.61,265.74,63210.4,29.067723739128567
2.66,1.81,1.42,76.11,127.95,273.67,63639.5,28.951936535583698
2.72,1.73,1.56,76.17,128.27,257.24,73851.8,29.571056365930602
2.82,1.79,1.6,76.01,127.79,252.58,65873.4,30.480807532643283
2.58,2.3,1.52,76.04,127.4,291.86,63039.6,31.76367457559634
2.88,1.96,1.64,75.89,127.54,288.84,64449.8,35.14951908627252
2.65,1.72,1.5,76.4,127.67,273.1,64102.7,28.689100519950856
2.68,2.03,1.79,75.46,127.3,275.28,69553.9,32.4285224395763
2.63,2.2,1.62,76.6,127.95,241.75,71785.7,29.239129249646638
2.57,2.22,1.68,75.95,127.27,241.12,76200.7,29.05573175441687
2.87,1.88,1.69,75.23,127.63,269.38,73860.9,33.886542392891286
2.6,1.95,1.38,75.21,127.87,251.75,68256.6,27.241126212066618
2.65,1.96,1.56,75.21,128.55,289.72,69272.5,31.968054436870105
2.58,1.76,1.45,76.06,128.02,253.43,68424.9,26.489580789295204
2.78,1.9,1.37,75.5,127.21,255.92,76828.9,30.431526382101154
2.79,1.82,1.26,76.19,128.01,266.02,66384.1,29.906682895125144
2.75,2.3,1.6,75.42,127.46,278.12,68813.8,33.99087087419055
2.87,1.75,1.24,76.42,127.88,277.31,64856.0,31.48049564960759
2.9,2.26,1.76,76.57,127.38,252.54,74283.6,35.09089732228274
2.87,1.77,1.59,76.02,127.75,255.64,68312.9,31.52526885031473
2.79,2.27,1.36,76.18,127.26,290.18,66570.2,34.167524319112616
2.69,1.71,1.51,75.78,127.28,242.07,73823.2,27.62411478438169
2.54,2.27,1.34,75.36,127.82,286.56,76291.1,31.206901370067
2.86,2.02,1.4,76.2,127.82,244.7,69970.2,30.886443469412555
2.53,2.2,1.66,75.26,127.74,258.1,72036.0,29.41311889349693
2.56,1.86,1.76,76.19,128.16,287.87,68036.2,30.686686729856618
2.67,1.77,1.47,75.52,127.53,284.12,75659.2,30.906200965609244
2.62,2.11,1.4,75.84,127.57,243.32,75308.6,28.197192580382264
2.61,1.72,1.21,75.88,127.93,243.03,68185.9,25.027180549961102
2.53,1.85,1.24,76.37,127.6,245.98,69065.3,24.82569821175464
2.72,2.03,1.31,75.36,127.61,272.59,65307.2,30.33425262048418
2.74,1.89,1.22,76.02,127.89,275.2,76667.0,30.83494127572108
2.51,2.24,1.7,76.11,127.87,283.91,75628.5,31.916058617834054
2.51,2.11,1.56,75.45,127.51,285.78,69710.1,30.20271597280903
2.9,2.22,1.28,76.06,128.15,246.77,75728.5,32.39167152622754
2.87,2.07,1.33,75.68,128.02,253.29,66925.8,31.405556977789004
2.68,1.8,1.72,75.91,127.57,275.03,66376.9,30.81323932558128
2.78,1.91,1.5,75.8,127.98,268.55,74695.7,32.02844434285767
2.76,2.25,1.4,75.49,127.23,282.76,65614.3,33.02445915881772
2.53,2.06,1.44,76.08,128.26,278.11,67623.4,29.04001546167372
2.76,2.13,1.24,75.42,127.85,242.29,64245.1,28.610959897906426
2.88,1.76,1.54,75.38,127.44,244.71,63024.9,29.915724826363387
2.72,1.79,1.78,75.32,127.43,273.93,71590.1,31.907593766036328
2.73,1.87,1.57,75.34,128.24,269.1,69570.6,31.02941582088836
2.78,1.73,1.55,75.4,127.42,271.38,65034.1,30.705820955765333
2.84,2.2,1.75,76.24,128.29,247.42,64652.4,32.78100482783107
2.76,2.21,1.66,76.53,127.62,287.68,71174.2,35.18966692883187
2.68,1.71,1.33,76.22,128.55,253.47,73077.4,27.577225274120977
2.57,1.96,1.37,76.5,128.56,269.34,70145.0,28.332540075914793
2.81,2.13,1.46,76.32,127.6,248.47,68057.4,31.072597661951775
2.52,1.91,1.26,76.48,127.76,266.16,71575.9,26.71930217208849
2.87,2.23,1.28,75.94,128.49,281.2,65710.2,34.305133720448296
2.55,1.74,1.71,76.11,128.52,274.49,66792.0,28.55016100197936
2.75,1.86,1.39,76.07,127.55,269.87,68107.0,30.426472894225483
2.64,1.98,1.5,75.33,128.53,273.03,73201.0,30.64771686518914
2.58,1.76,1.6,76.42,128.32,244.24,68565.6,26.353381323494276
2.69,1.94,1.56,75.32,127.53,271.89,72105.1,31.091364362381867
2.66,2.09,1.49,76.0,127.44,253.51,74789.3,29.811350818576173
2.84,2.07,1.58,75.87,127.81,287.12,75427.6,35.63641061916083
2.57,1.71,1.65,75.55,127.36,257.29,65327.6,26.95033972645281
2.87,2.14,1.67,76.58,128.36,241.88,64836.6,32.16301090364682
2.52,1.93,1.48,75.65,128.52,258.2,66297.6,26.816539017771177
2.82,1.8,1.77,75.59,127.51,266.67,73048.7,32.94594272958439
2.51,2.15,1.57,76.29,128.41,264.79,65391.9,28.490971454097078
2.58,2.17,1.53,75.8,127.9,278.37,63888.0,30.336242086282553
2.86,1.73,1.44,75.77,128.21,268.34,67616.4,31.54490895257625
2.89,2.3,1.31,76.39,128.46,290.34,73982.8,36.49402616294806
2.64,1.78,1.75,76.52,128.29,265.74,73755.4,30.124014448751907
2.66,1.98,1.32,75.9,128.35,244.31,72713.2,27.767803584380957
2.54,2.22,1.35,75.8,127.31,287.5,73166.8,30.640215521253552
2.53,2.25,1.61,75.34,128.24,248.98,68813.4,28.480255214863135
2.56,1.92,1.6,75.79,128.02,269.41,68511.7,28.857122757993423
2.87,1.84,1.36,75.4,127.91,289.51,66354.3,33.35693956473922
2.86,2.09,1.28,76.4,127.22,251.49,64142.1,30.75746794490267
2.63,1.93,1.64,76.33,127.58,271.45,69877.4,30.35490006153175
2.86,1.88,1.3,76.42,127.78,275.01,72701.1,32.5785995265406
2.82,2.01,1.55,75.94,128.34,240.5,70982.5,30.61884412757452
2.74,1.79,1.77,76.26,127.84,283.9,66676.0,32.712666479140196
2.86,2.11,1.43,75.95,127.87,285.32,72863.7,35.07558193667735
2.72,2.18,1.46,75.49,127.31,264.93,75363.9,31.85902002860685
2.77,1.94,1.45,75.91,127.55,285.14,70056.3,32.728677382255185
2.56,2.29,1.28,76.32,128.25,248.75,76963.3,28.285874968403462
2.72,1.86,1.45,76.53,127.55,247.17,66967.6,28.371217464989243
2.89,1.82,1.24,75.95,127.68,274.18,65978.6,31.84449507348957
2.69,1.77,1.74,75.21,127.6,267.27,74062.3,30.87616564069465
2.56,1.79,1.56,76.2,127.85,292.33,76916.7,30.52255256457063
2.68,2.22,1.33,76.27,127.24,292.85,70790.2,32.75961014790262
2.73,2.17,1.25,75.86,127.58,292.61,73744.3,33.22358050462897
2.67,1.99,1.41,76.18,128.19,273.87,64233.2,30.015672308706556
2.62,2.0,1.48,75.71,128.48,275.24,71482.6,30.396144115150676
2.88,2.24,1.27,76.5,128.39,283.25,76171.2,35.41546815448437
2.86,2.17,1.36,75.38,127.7,274.35,69236.2,33.66134207562591
2.63,1.75,1.61,76.55,128.09,289.99,63426.4,30.275572762660502
2.8,1.75,1.74,76.46,127.37,284.7,65915.1,33.28834273935054
2.73,1.89,1.26,75.2,128.49,280.36,66829.9,30.544019317963105
2.51,1.93,1.25,76.52,128.15,247.15,72865.7,25.30179411491288
2.53,2.3,1.75,76.03,127.36,246.0,68125.4,28.891241061562894
2.64,2.07,1.48,75.98,127.7,263.75,69712.7,29.83464981934317
2.78,2.05,1.59,76.19,127.43,276.02,66604.8,32.998688793298086
2.86,2.04,1.75,76.4,127.75,282.58,69192.4,35.76574144559716
2.87,1.88,1.67,76.11,128.14,293.08,69480.7,35.707136236513364
2.74,2.13,1.55,75.48,127.55,283.98,76868.0,34.080336613182865
2.89,1.91,1.46,75.49,128.48,269.19,70761.4,33.20292614227169
2.5,2.28,1.74,76.16,127.33,271.69,65012.7,30.094843072441293
2.81,1.98,1.37,76.17,127.63,282.44,66975.7,32.71230026793542
2.55,1.79,1.31,76.29,128.18,267.35,73456.5,27.07843826111953
2.55,1.87,1.5,75.51,127.48,280.6,64114.1,28.42366514508838
2.7,1.78,1.78,76.52,128.08,271.33,66686.3,31.085268960067154
2.59,1.97,1.29,76.56,127.87,277.82,72084.8,29.092797908932724
2.77,1.85,1.76,76.25,127.36,244.53,68854.0,30.303559349952778
2.68,2.06,1.58,76.58,127.44,262.06,74830.9,31.056581994693445
2.64,2.11,1.73,76.09,127.65,251.49,72312.4,30.3179195929592
2.79,1.85,1.54,76.28,127.97,267.0,63768.8,31.11124384027535
2.87,2.06,1.37,76.09,127.9,254.94,67364.5,31.74761032530428
2.71,1.78,1.69,75.94,127.97,269.21,66647.2,30.62427627438133
2.74,2.15,1.6,76.1,127.85,246.27,76202.5,31.208357312610204
2.51,2.3,1.59,76.26,127.82,250.82,75482.8,28.956853587601884
2.75,1.94,1.71,75.26,128.09,282.41,68328.6,33.2336592552095
2.88,2.08,1.77,75.26,127.97,284.9,68522.6,36.268510528442974
2.72,1.78,1.78,76.25,127.71,253.34,72259.6,30.338888728653686
2.55,1.76,1.47,75.57,127.56,274.24,73857.3,28.196906412033925
2.51,1.82,1.22,75.72,127.55,264.54,72103.0,26.010257907920234
2.62,1.77,1.65,76.48,127.25,292.99,64281.2,30.61935074696801
2.89,2.0,1.31,76.55,128.25,251.5,71205.7,31.568035996598226
2.78,2.03,1.39,75.7,127.22,268.49,68090.5,31.411714483432846
2.54,1.93,1.39,75.44,127.97,273.26,67482.6,27.951226435534025
2.86,2.21,1.3,76.52,128.41,288.76,70734.1,35.200279884579416
2.84,1.81,1.23,76.53,127.39,250.55,68053.3,29.340317978911187
2.87,1.97,1.34,75.23,128.6,247.36,69740.4,30.716715225782494
2.82,1.72,1.67,75.85,128.17,259.2,68780.8,31.233708333299504
2.51,2.23,1.67,76.15,127.51,272.54,70656.3,30.304589669433952
2.73,2.28,1.63,76.49,127.91,263.36,74432.8,33.14899712854101
2.81,1.94,1.33,75.91,127.62,285.9,70511.5,32.89340896160418
2.52,1.75,1.55,75.66,127.39,245.27,67158.9,25.2781410944619
2.64,1.99,1.35,76.23,127.69,269.02,69897.0,29.33303562664362
2.76,1.78,1.33,75.47,128.1,288.64,70674.7,31.676629223541184
2.59,1.71,1.24,75.52,127.22,292.83,67753.9,28.341896326686268
2.83,2.11,1.57,75.72,127.31,267.5,64783.4,32.93097216133624
2.65,2.07,1.28,75.66,127.24,264.63,65803.2,28.778066730258914
2.67,2.18,1.32,75.52,128.59,288.05,65741.0,31.896976894209345
2.83,1.77,1.69,75.79,127.6,277.01,72751.5,33.478209940765126
2.68,2.11,1.2,75.93,128.43,257.82,67978.1,28.92825636492087
2.66,1.89,1.56,75.22,127.97,263.68,73818.2,29.96152393364055
2.83,2.15,1.6,76.14,127.22,248.69,76568.0,32.655838568743846
2.81,2.24,1.45,75.48,127.58,277.11,64563.4,33.46892447480248
2.82,2.26,1.22,76.59,127.56,287.67,71966.9,34.27439108046333
2.8,1.73,1.73,76.08,127.78,260.17,74154.6,31.772016610012955
2.62,1.79,1.69,75.94,127.8,262.73,69623.7,29.051755465950194
2.67,2.12,1.31,75.8,128.29,252.86,76591.6,29.510534924442325
2.88,2.27,1.78,76.28,127.74,279.36,69363.5,36.975509908407915
2.89,2.21,1.29,75.42,127.61,291.58,69055.0,35.34075331677839
2.71,2.17,1.41,75.84,127.57,250.09,63779.8,29.36050711221999
2.66,1.78,1.32,75.86,127.68,279.95,74314.8,29.73839955671538
2.61,2.09,1.68,76.55,128.35,259.15,71306.0,30.134481566573598
2.73,2.01,1.31,76.16,127.41,279.01,63378.5,30.761772821257708
2.72,1.85,1.21,76.57,127.98,272.26,68410.7,29.43079280077707
2.83,1.8,1.6,75.92,128.34,265.86,66085.3,31.81871483334369
2.62,1.78,1.35,75.31,128.15,244.68,68693.1,26.14046656803096
2.85,2.27,1.36,75.93,127.89,250.18,74336.8,32.41836199728034
2.56,1.79,1.64,76.56,127.51,251.77,63575.8,26.584736872342617
2.7,1.91,1.64,76.52,128.08,241.92,70637.0,28.94235178180527
2.6,1.85,1.75,76.55,127.86,292.7,65153.8,31.291624919387758
2.65,1.99,1.36,76.53,127.66,249.98,72520.7,28.199760259387133
2.86,2.06,1.54,75.97,127.97,252.77,72723.1,32.545186177603526
2.76,2.03,1.28,76.59,127.8,266.14,68260.6,30.634164178602376
2.61,2.27,1.51,75.25,127.85,243.93,69084.1,28.788783118381346
2.75,1.72,1.42,75.97,127.38,289.03,66636.0,31.24174418628168
2.83,2.06,1.63,76.54,127.2,284.83,73540.8,35.28836299208963
2.63,2.28,1.38,76.03,127.63,241.95,64948.6,28.07436545968001
2.65,1.88,1.44,75.85,128.1,268.18,72540.4,29.54674836584111
2.86,2.17,1.78,76.16,127.78,293.6,63089.6,36.87548915441319
2.78,1.79,1.21,76.1,128.0,274.09,75222.2,30.721581517821576
2.68,2.17,1.62,76.52,127.79,244.21,69799.2,29.874947410807934
2.76,1.78,1.59,75.99,128.54,251.86,67646.7,29.6052291163124
2.57,1.83,1.22,75.21,127.21,276.54,63616.7,26.973923957759396
2.82,2.03,1.75,75.29,127.85,249.21,69048.3,32.02420759715547
2.74,1.73,1.43,76.5,127.64,264.42,71160.2,29.68661508703174
2.65,2.15,1.32,76.18,127.48,268.84,70245.2,30.074834411416035
2.73,1.87,1.31,76.34,128.41,249.97,72064.5,28.604281018572536
2.64,2.11,1.34,75.58,128.08,267.28,63141.5,29.208714634139554
2.81,2.12,1.32,75.91,128.34,245.96,67847.9,30.269521760518117
2.5,2.12,1.23,75.93,127.48,261.07,72952.5,27.08925055441803
2.64,1.75,1.21,76.48,127.55,261.16,65080.2,26.652642727676792
2.52,1.86,1.33,76.47,128.42,247.43,72827.6,25.445800056914507
2.58,1.8,1.65,75.23,127.21,271.37,68318.2,28.813353330952012
2.62,2.19,1.68,75.92,128.45,260.72,71495.0,30.965848347303634
2.53,2.0,1.55,75.48,127.83,257.41,68820.8,27.67156844220797
2.89,2.16,1.62,76.27,127.3,264.14,75067.6,34.90339360069102
2.61,2.21,1.71,75.79,128.29,246.46,73404.4,29.972493458081843
2.8,2.24,1.31,75.35,128.43,252.65,70450.1,31.353715285972342
2.73,2.22,1.69,76.34,128.07,253.06,73888.6,32.21925171418293
2.64,2.27,1.71,76.48,128.01,283.08,74907.5,33.89320471082415
2.8,2.26,1.66,75.65,127.64,279.89,69426.1,35.104535896871155
2.59,1.91,1.58,76.47,128.59,282.38,76642.9,30.857142493669087
2.67,1.77,1.61,75.83,128.37,264.6,63382.1,29.003062856062186
2.73,1.78,1.71,76.13,127.97,254.68,69432.2,30.055920368369314
2.89,1.93,1.43,75.29,128.59,257.86,69715.9,32.08509205309811
2.66,1.85,1.25,76.49,127.43,268.24,66064.3,28.154587596079594
2.63,1.76,1.62,75.59,127.94,287.01,69018.4,30.61896224142636
2.9,2.25,1.3,76.3,128.56,288.67,63190.8,35.399198569402714
2.63,2.27,1.4,75.45,127.55,272.49,68278.6,30.799866499942894
2.59,2.04,1.54,76.38,127.28,287.75,67784.2,30.87253100777646
2.83,1.97,1.53,75.7,127.95,264.22,66988.5,32.16036100216736
2.88,2.22,1.51,75.62,127.48,292.91,69998.3,36.46905349374772
2.73,1.84,1.42,75.58,127.21,260.9,70618.1,29.583326832939136
2.65,2.13,1.73,75.79,127.2,256.98,73705.8,31.07418470552234
2.53,1.81,1.38,76.17,127.74,272.71,70444.1,27.32037610194898
2.89,1.71,1.39,76.38,127.96,269.99,68437.5,31.93850968731381
2.73,1.79,1.46,75.26,128.31,291.41,68928.7,31.925605765939693
2.83,2.11,1.57,76.0,128.31,292.03,75202.3,36.13428018743646
2.65,2.04,1.7,75.61,128.54,268.36,67126.5,31.039228002961707
2.87,2.12,1.66,75.82,128.16,270.04,70910.3,34.87955799986703
2.79,1.98,1.51,76.57,128.56,261.69,63070.4,31.15421397726955
2.66,2.03,1.33,75.21,127.81,278.56,66523.4,30.174435079375783
2.63,1.87,1.42,75.39,128.09,259.65,66001.5,27.902343479233608
2.71,2.23,1.77,75.54,128.57,265.98,76763.8,33.73020920152153
2.61,1.91,1.2,76.2,127.66,283.11,68094.9,28.805023420626597
2.72,2.27,1.56,76.22,128.08,285.12,64359.9,33.67226703787476
2.84,1.91,1.55,75.7,127.67,242.71,69504.9,30.47500656890277
2.71,2.25,1.65,76.43,128.07,277.84,76202.7,34.22233145823789
2.6,1.8,1.73,75.23,127.73,290.99,71157.9,31.32361448053571
2.53,2.29,1.34,75.32,127.46,245.4,68429.1,27.149457070548422
2.58,1.82,1.7,75.81,127.87,293.57,72911.6,31.39566681283516
2.62,2.25,1.31,75.41,127.51,280.92,68109.4,30.818090250404524
2.76,2.03,1.25,76.36,128.23,265.08,69573.8,30.57857327786992
2.64,1.79,1.24,76.4,127.64,241.26,67515.0,25.65719782371248
2.7,1.91,1.23,75.92,127.54,284.49,76651.5,31.075306160152834
2.82,2.2,1.54,75.68,128.22,257.18,75898.4,33.2289694739015
2.8,1.85,1.46,75.31,128.37,253.26,71827.0,30.336552670140193
2.83,2.02,1.33,75.47,128.29,279.69,63659.7,32.55580384265859
2.51,2.22,1.35,75.95,127.93,261.28,74566.9,28.394392762365626
2.66,2.17,1.58,75.36,128.46,265.22,64290.7,30.75999057358122
2.82,1.94,1.41,76.33,128.12,284.27,65141.6,32.95460087636634
2.53,1.89,1.24,75.25,127.86,244.44,73489.6,25.38134129953285
2.51,1.98,1.58,76.52,127.94,279.66,64523.7,28.706293740718436
2.66,1.87,1.78,75.46,127.9,282.99,65128.5,31.62984310852444
2.72,2.2,1.4,75.47,127.91,291.57,74740.9,33.97075399573528
2.62,1.85,1.33,76.06,128.04,278.35,66832.4,28.806944337103644
2.64,1.78,1.68,75.49,127.61,290.39,72776.9,31.70107032976246
2.8,2.07,1.26,75.49,127.93,263.69,66839.4,30.94711245282606
2.79,1.73,1.52,75.34,127.82,290.22,74085.5,33.067681306988746
2.82,2.09,1.74,76.24,128.01,250.93,64965.0,32.27040222221861
2.84,1.94,1.78,76.5,128.12,290.54,70560.9,35.972048050376046
2.71,1.94,1.53,75.75,128.14,291.32,72983.7,33.04332244043151
2.89,2.11,1.67,76.09,128.09,279.16,68492.0,35.814499171935225
2.56,2.04,1.74,75.4,127.41,264.22,63209.8,29.04773828055211
