outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs,predicted_mean_force
2.69,2.02,1.32,76.41,127.49,265.67,66749.0,120.83341210622213
2.71,1.88,1.75,75.82,127.51,278.53,65296.7,126.77079357506138
2.65,2.28,1.75,75.24,127.95,259.92,71902.8,130.52441634958905
2.79,1.98,1.25,75.54,128.21,272.19,63193.4,123.86459722100882
2.56,2.27,1.36,76.01,127.37,263.68,68656.5,121.49586556209285
2.83,1.74,1.56,75.5,127.9,286.32,71499.2,130.93873621169155
2.67,1.97,1.26,75.58,127.99,260.24,69093.8,117.31361350218687
2.74,1.85,1.3,75.93,128.3,273.08,65901.1,120.42120891650849
2.76,1.84,1.33,75.98,128.24,250.69,74882.0,118.36577317495961
2.64,2.16,1.79,75.42,127.71,255.65,64399.5,123.62977182618535
2.78,2.21,1.53,75.49,127.45,281.25,74172.5,139.2600217101044
2.78,2.29,1.67,76.1,127.39,271.4,64494.6,136.2136982151536
2.62,2.28,1.34,75.62,128.03,247.82,65327.9,118.30257434988017
2.56,1.97,1.53,75.54,128.24,273.55,63562.9,117.52667286473697
2.67,1.82,1.58,75.48,127.7,283.49,75202.4,126.68636946505389
2.58,2.28,1.56,75.42,128.03,283.09,68639.0,130.7611055499915
2.58,2.03,1.72,76.21,127.97,289.86,66400.4,127.81504752768514
2.52,1.88,1.46,75.47,128.32,255.11,71022.6,110.25494423364093
2.52,1.76,1.34,75.26,127.88,260.99,70681.1,107.5697114501245
2.87,2.2,1.45,75.45,128.49,264.18,65983.6,133.83414799082766
2.87,1.95,1.5,75.93,127.97,261.51,65596.9,127.56454553670757
2.85,1.86,1.52,76.04,127.7,274.45,74047.9,131.82866850174673
2.83,2.17,1.34,76.58,128.46,281.35,75290.8,138.41772344605317
2.6,2.0,1.44,75.58,127.62,292.49,71579.2,127.46393873749948
2.83,2.04,1.71,75.64,128.58,290.73,68848.6,140.25081181368796
2.65,1.77,1.72,76.4,127.37,255.48,69326.8,115.91206095357565
2.64,2.29,1.73,76.35,127.79,293.22,69002.8,138.55217613145646
2.68,1.9,1.37,76.48,128.59,256.66,66427.4,115.20504413524385
2.58,1.77,1.73,75.34,127.6,261.01,67413.2,113.82296342870337
2.62,2.03,1.7,75.6,127.24,290.36,67752.5,130.10808433365003
2.75,1.7,1.3,75.53,128.15,271.28,72560.3,119.297282095607
2.58,2.04,1.54,75.46,128.54,245.12,65585.3,112.640643537629
2.75,1.83,1.72,76.25,127.45,284.97,69473.8,130.42456528493528
2.86,2.04,1.32,75.88,127.71,284.53,76968.9,138.22802531582
2.69,1.95,1.32,75.7,127.5,291.98,66649.2,126.83409900744688
2.66,1.93,1.8,76.27,128.53,285.42,70216.8,130.1170590997292
2.53,2.06,1.64,76.48,128.47,268.9,74804.6,122.34418164918988
2.75,1.91,1.52,75.47,128.36,247.29,75983.5,121.36772237896743
2.65,1.87,1.51,76.29,128.0,249.02,73739.9,115.45371259594698
2.75,2.09,1.64,75.94,127.88,248.21,70340.8,125.18019233051065
2.64,1.93,1.46,75.99,127.95,247.46,67188.5,112.94237595193489
2.82,2.1,1.73,75.67,127.32,275.23,67802.8,136.6535715905586
2.68,2.03,1.78,75.95,127.55,257.79,70808.1,125.2961223389117
2.75,1.85,1.37,76.34,128.39,275.46,67113.3,122.80503609110646
2.67,2.25,1.39,75.51,127.33,245.85,65584.4,119.9350368729862
2.79,2.14,1.73,75.8,128.53,256.63,70387.4,131.78272192770999
2.86,2.09,1.24,76.04,127.29,277.48,66504.7,132.52766457477685
2.51,2.21,1.51,75.53,127.59,288.35,76447.5,129.73485847344057
2.7,1.86,1.7,75.54,127.45,257.32,66527.1,119.462282541179
2.73,2.15,1.52,75.77,128.35,276.69,66190.9,131.0656255042312
2.64,2.12,1.45,75.68,127.32,253.46,74426.5,121.75542409508547
2.85,1.7,1.37,76.15,128.12,248.27,66355.5,115.41532118282727
2.54,2.25,1.56,76.03,127.83,245.7,72427.7,118.54597789611275
2.62,2.03,1.31,76.55,127.61,243.89,76085.3,114.8304398017823
2.76,1.97,1.41,76.47,127.42,247.6,73848.4,121.16428486725614
2.73,1.75,1.66,75.35,128.21,244.93,69719.5,115.19030760152658
2.63,2.13,1.32,75.53,128.5,251.9,71994.2,118.75795021720195
2.76,2.09,1.2,75.94,128.33,291.48,70960.9,133.13159467564697
2.67,1.77,1.21,76.47,127.66,267.95,68096.2,113.80647690055902
2.79,1.94,1.46,75.59,127.48,278.83,65416.9,128.4023496246764
2.66,2.27,1.24,76.46,127.82,269.53,74388.9,128.26684655290364
2.77,2.18,1.48,76.29,127.91,275.11,68481.6,133.4700343104272
2.86,2.06,1.62,75.83,128.58,257.11,68456.9,131.00687644932304
2.77,1.78,1.77,75.81,127.85,289.26,73025.4,133.27936997946563
2.6,2.27,1.44,75.62,127.67,242.82,63208.3,116.08808799234215
2.58,2.09,1.3,75.6,128.41,287.43,74188.9,126.54283622806169
2.83,2.19,1.62,75.99,128.34,275.78,65409.4,137.05822355354303
2.65,1.7,1.61,75.93,128.06,283.4,63714.8,118.86535945935806
2.86,1.92,1.5,75.54,128.57,254.07,75098.9,127.87782929542938
2.59,1.7,1.23,75.56,128.25,287.53,65019.9,113.35267970875567
2.71,1.9,1.69,76.55,128.45,255.03,73366.5,122.61298860586818
2.65,1.99,1.64,76.22,128.32,264.68,71725.5,123.72304199612894
2.79,2.24,1.61,76.1,127.52,257.26,63723.9,130.32587861890886
2.5,2.26,1.3,75.23,127.64,263.36,69479.4,118.1940843561837
2.7,1.79,1.62,75.39,127.99,275.81,63792.1,121.16034416639344
2.85,2.28,1.79,75.59,127.24,270.63,63065.1,139.70704408259098
2.76,1.7,1.46,75.42,127.69,255.85,66497.9,114.88475332167947
2.51,1.75,1.57,75.33,128.12,240.44,63956.1,101.18056653046962
2.64,2.17,1.33,76.51,128.09,266.92,73276.7,124.92527820173702
2.76,2.24,1.74,76.14,128.52,242.47,73653.1,129.9346727065083
2.57,2.25,1.54,75.31,127.99,258.04,66312.2,121.13862157035818
2.63,1.74,1.38,75.61,127.45,260.4,75135.7,113.82420999598641
2.79,2.05,1.77,75.67,127.93,259.93,64770.0,128.89447778609247
2.9,1.78,1.31,75.73,127.55,258.85,73281.9,124.67310236667153
2.83,2.19,1.51,76.59,127.42,252.39,63377.4,128.18494233818944
2.89,2.2,1.61,75.86,127.82,262.53,64689.8,135.74429412181564
2.72,2.25,1.69,75.65,127.48,289.83,63104.0,137.680295732711
2.55,2.15,1.39,75.23,127.99,274.72,67293.0,121.4427140537721
2.78,2.11,1.44,76.25,128.07,285.21,68611.3,134.72891167076557
2.55,1.81,1.67,75.86,128.43,274.66,70896.1,118.06656116259764
2.52,1.8,1.35,75.33,127.59,240.49,70061.9,102.40612425580083
2.77,2.15,1.42,75.42,128.16,260.21,76571.9,130.82942227014973
2.55,1.76,1.76,75.32,127.97,263.51,75818.3,116.54233199052193
2.7,1.92,1.5,75.91,127.6,248.16,69860.4,117.05609854444471
2.83,1.8,1.8,75.61,127.25,250.08,74800.1,125.9072376562125
2.71,1.79,1.37,75.21,128.17,288.97,71937.9,125.5095346726754
2.59,1.7,1.56,75.81,127.79,261.71,73489.2,113.03005693216836
2.75,1.97,1.5,75.52,128.6,254.28,68592.8,121.76759414191055
2.83,2.14,1.61,76.29,128.42,289.53,68768.5,140.96652353224
2.87,2.13,1.45,75.54,127.39,267.19,67612.6,133.8240972895975
2.78,1.71,1.27,75.31,127.81,262.25,64073.9,114.6291791404034
2.87,2.14,1.48,76.35,127.62,264.08,67378.5,133.3828528349917
2.51,2.01,1.47,75.65,127.85,255.24,72672.0,113.55330704533334
2.88,2.28,1.44,75.56,127.44,290.51,76070.4,147.6980955034636
2.68,1.73,1.22,75.43,127.6,273.74,66642.0,114.58657349682882
2.61,1.94,1.78,76.51,127.68,250.75,75498.4,119.66111139576346
2.85,1.75,1.21,76.27,128.3,264.09,67546.6,119.67191061198697
2.58,1.91,1.34,75.28,128.04,243.1,70293.2,108.32895807604713
2.68,1.76,1.3,76.1,128.56,259.36,73054.5,114.37674974620792
2.61,2.0,1.77,75.85,128.39,249.37,67222.0,117.60091756889246
2.73,1.7,1.7,75.69,128.43,263.03,69417.1,119.6967207289572
2.69,2.04,1.56,75.93,128.05,263.02,64012.3,122.3271796281556
2.77,2.01,1.7,75.97,128.31,249.33,72562.8,126.09868199294114
2.58,2.05,1.48,75.4,127.85,273.12,65772.2,120.42234181106211
2.84,2.09,1.69,76.47,127.52,285.49,69959.4,140.57571138410538
2.76,1.92,1.74,76.52,128.1,251.6,70501.4,123.82614099175625
2.6,2.11,1.29,76.39,127.84,246.48,72043.9,114.8663304617162
2.66,1.9,1.48,75.21,127.46,257.33,68004.9,116.56803047133168
2.63,2.06,1.65,75.84,127.44,260.48,65234.8,120.96537813208217
2.55,2.26,1.42,76.59,127.77,285.44,66236.3,126.79555913195624
2.82,1.84,1.32,75.72,128.03,281.06,65059.2,125.95968096631522
2.52,2.2,1.47,76.23,128.28,274.65,65665.5,121.4236047013027
2.57,1.96,1.66,75.93,127.56,292.09,71973.9,127.78323802497893
2.51,1.93,1.69,75.22,127.88,241.94,75465.4,111.4253089094665
2.76,2.06,1.25,75.98,128.38,246.54,71882.1,120.31131351269143
2.66,1.77,1.77,76.02,127.35,263.54,76411.2,121.89258848106421
2.59,2.09,1.25,76.57,127.63,243.44,74807.0,113.58646381838447
2.83,2.02,1.45,76.09,127.53,271.88,64315.0,129.52318373902392
2.83,1.75,1.72,75.24,127.29,293.24,75464.7,136.59873476891914
2.51,1.92,1.73,75.96,128.47,245.91,74573.1,112.62434295133825
2.68,1.81,1.61,75.58,128.12,245.73,67992.5,113.43075104408321
2.65,1.87,1.3,76.18,128.57,276.04,65024.8,117.42767802192226
2.85,2.15,1.3,75.21,127.39,284.34,69895.0,137.4793174312125
2.55,2.21,1.53,75.37,128.12,244.33,69579.8,116.3835330254151
2.66,1.78,1.6,75.77,127.58,276.97,67088.3,120.58582437053543
2.72,2.13,1.56,76.42,127.39,274.73,69785.2,131.40625945242755
2.88,2.22,1.26,75.2,127.98,289.97,76613.6,144.13041527649864
2.73,1.83,1.75,76.02,127.91,280.24,64299.6,126.51605413173219
2.76,2.18,1.49,76.43,128.22,242.12,67773.7,123.12742740223827
2.58,2.06,1.65,75.31,127.44,271.91,64078.0,121.6808586985451
2.78,1.75,1.73,75.66,127.82,244.38,76182.7,120.53632509042224
2.56,2.3,1.77,75.51,127.31,267.47,72335.1,129.39656827149292
2.67,1.95,1.47,76.14,128.47,286.95,70579.7,127.61372137015555
2.51,2.03,1.34,75.21,127.61,266.1,76651.9,117.17688405820549
2.89,1.82,1.56,75.56,128.35,244.02,69185.3,122.1811673076411
2.67,1.94,1.8,75.29,128.02,246.24,64096.3,117.0123642375603
2.76,1.72,1.22,75.58,127.32,283.94,64386.9,120.01279402677132
2.53,2.07,1.6,76.18,128.41,262.79,70315.2,118.71435812720473
2.8,1.99,1.57,76.02,127.81,274.33,75000.5,133.67319764755666
2.84,1.81,1.27,76.32,127.83,257.47,68764.0,120.11412153521725
2.51,1.77,1.77,76.11,127.26,247.5,74959.4,110.01172938779588
2.86,2.0,1.77,76.37,128.04,264.86,72971.0,135.40926191551318
2.8,1.86,1.55,75.37,128.29,278.43,74744.8,131.39269407001393
2.76,1.86,1.69,75.75,127.25,264.03,73853.4,126.74145578927916
2.66,1.92,1.53,76.2,128.54,291.99,74691.6,130.18662028309586
2.62,1.76,1.59,75.87,127.48,265.77,68229.7,115.39048134212318
2.5,1.87,1.65,76.07,127.75,244.15,67004.3,106.63924489940577
2.69,2.06,1.3,75.72,127.27,269.34,76423.3,126.25179707474321
2.55,2.17,1.76,76.36,127.95,284.38,67680.1,129.0531965013888
2.89,2.21,1.64,75.93,127.77,274.51,69661.7,141.8197561549997
2.51,2.04,1.48,75.95,127.67,277.88,63017.9,117.44292082878236
2.81,2.14,1.33,76.56,128.47,292.56,68400.9,137.22544581519503
2.64,1.7,1.65,75.35,127.7,276.66,65738.1,117.76918218665948
2.51,2.17,1.65,76.36,128.5,242.45,67220.6,113.62980177431963
2.72,1.73,1.62,76.41,127.68,262.59,64111.2,116.94593408180084
2.61,2.3,1.77,75.97,128.22,269.27,76607.3,133.91276013201445
2.79,1.71,1.31,76.45,127.82,272.71,68940.4,120.46031167196908
2.65,1.82,1.72,76.48,127.75,253.46,70545.8,116.90981498717214
2.62,2.09,1.31,75.36,127.99,259.13,66972.5,117.45162985211665
2.62,1.74,1.67,76.28,128.29,285.59,64406.0,120.0778055774929
2.53,2.15,1.58,75.35,127.27,269.66,65444.1,120.58373054114897
2.69,1.76,1.41,75.93,128.56,259.92,74401.8,116.86262106140363
2.68,1.79,1.37,75.6,128.44,266.83,71257.1,117.48290959290388
2.81,2.2,1.73,75.22,127.95,280.83,66352.4,139.60023224085273
2.82,2.16,1.3,75.97,128.37,245.63,63624.0,122.47732350653656
2.55,2.29,1.72,75.92,128.57,260.3,73578.6,126.71814761731004
2.53,2.29,1.57,75.33,127.25,259.53,73509.5,123.58109466113025
2.54,2.12,1.3,76.46,127.82,243.27,64230.1,108.79901903242911
2.88,1.82,1.24,75.25,128.09,271.74,74775.5,128.1576915589295
2.64,2.2,1.66,75.82,127.61,259.05,76307.9,128.4498089224263
2.84,2.04,1.3,75.81,128.24,283.53,63747.7,131.59358481186894
2.73,1.73,1.49,76.16,127.55,277.21,64296.2,120.15662777793433
2.62,2.27,1.64,76.43,128.34,249.22,63613.3,121.28236725357432
2.71,2.25,1.25,75.7,127.32,249.08,74230.1,124.2331937974184
2.72,2.01,1.27,76.53,128.22,266.21,65403.4,120.78571036433017
2.66,2.24,1.38,75.59,127.57,276.7,65657.9,128.27103962353556
2.78,1.76,1.28,75.29,128.34,280.15,70617.4,123.62017698895876
2.68,2.0,1.76,76.4,128.06,261.54,69762.1,125.0474575329447
2.64,1.8,1.62,75.57,127.46,241.48,65977.0,109.58423518888175
2.8,1.8,1.24,75.24,127.27,243.99,64052.7,112.11007454923437
2.86,1.87,1.52,76.46,128.25,243.52,65045.4,119.89005243351006
2.77,2.23,1.2,76.15,128.44,291.04,73910.5,137.83531332087227
2.63,1.95,1.67,75.87,128.17,250.43,67212.4,116.3832284242011
2.61,1.85,1.32,75.9,128.09,274.69,67320.7,116.04430739544684
2.87,2.02,1.32,75.95,128.35,263.86,71192.2,129.87714042307687
2.86,1.75,1.69,76.57,128.05,292.64,64219.4,132.9494126971938
2.81,2.09,1.48,76.36,127.8,260.4,70510.9,129.59460544651938
2.85,1.88,1.53,76.42,128.26,283.34,72309.8,134.20709983269307
2.72,1.94,1.47,75.59,127.28,277.86,63092.9,124.3146203379198
2.81,2.18,1.36,75.87,127.52,281.11,73776.9,137.66605372315064
2.83,2.22,1.55,75.96,128.32,279.36,67675.9,138.8734045107509
2.66,1.87,1.79,75.49,128.01,250.94,76998.6,121.08964585562275
2.59,2.14,1.29,76.42,127.66,286.14,75196.4,127.80569267433386
2.65,1.96,1.45,76.16,128.15,280.23,74018.6,126.10650104945036
2.84,2.28,1.64,75.42,128.12,260.13,66466.6,135.71900328482798
2.79,2.15,1.57,76.54,127.43,260.64,70991.7,131.4415255703483
2.71,2.08,1.22,76.01,127.79,256.67,75895.4,122.71491021342185
2.89,1.97,1.7,75.83,128.03,277.15,70079.4,137.69899004194974
2.65,1.88,1.69,75.34,127.24,269.21,70503.2,122.58395192531636
2.57,2.25,1.55,75.21,128.4,260.68,64583.9,121.43376606829976
2.53,2.22,1.31,75.97,127.77,263.74,66990.1,117.8218492575668
2.54,2.21,1.62,75.82,128.16,275.47,68472.8,125.71960270914066
2.59,2.08,1.43,75.8,127.57,267.36,66728.5,119.6328816249411
2.57,2.27,1.4,75.22,127.54,263.5,63131.0,120.38900374760989
2.73,1.86,1.31,75.85,127.43,269.98,68784.4,120.72859614849678
2.83,2.21,1.37,76.18,128.14,260.63,74717.4,133.67159734585005
2.86,1.71,1.63,76.42,128.14,285.17,63715.0,128.90845712217185
2.72,1.86,1.37,75.79,128.11,290.05,63985.9,124.8577026627212
2.82,2.18,1.76,75.32,127.34,261.6,72984.3,136.74935317749612
2.57,2.26,1.64,75.78,127.56,283.33,63627.7,128.91682991934385
2.87,1.87,1.27,75.61,127.76,276.76,75301.9,131.04561815239185
2.73,1.78,1.33,75.85,128.29,244.14,66686.5,110.54771790162012
2.84,1.77,1.52,75.56,128.0,282.5,66583.8,128.58300981129264
2.79,1.7,1.52,75.72,128.5,268.52,68151.1,121.17510750304383
2.61,2.16,1.22,75.27,128.11,248.27,72971.0,116.68089234419485
2.71,2.24,1.49,76.4,127.27,287.84,69685.9,136.4598280300347
2.6,2.22,1.77,75.65,128.27,249.94,70089.8,123.53556962117683
2.73,2.03,1.4,75.33,128.5,267.75,70387.8,125.78806964892534
2.61,2.21,1.61,75.56,127.65,243.55,70011.4,119.83115866839809
2.9,2.19,1.58,76.08,127.83,256.88,75962.8,138.25293728961924
2.55,1.73,1.38,76.42,127.47,266.19,63027.9,107.3961027244135
2.55,1.92,1.67,75.86,128.4,269.34,64959.0,116.86831834832357
2.74,2.17,1.69,76.09,128.08,285.5,64512.3,135.90939997073565
2.75,2.3,1.23,76.38,127.48,267.8,65435.2,129.14928232763214
2.88,1.91,1.74,75.96,127.22,283.15,63457.4,135.5577853605531
2.79,2.28,1.31,76.17,128.07,263.43,68039.3,131.0808176446467
2.75,2.15,1.3,76.57,127.76,250.39,74860.3,124.79400742469637
2.67,2.12,1.35,75.54,128.6,252.34,75438.9,122.1150384289872
2.57,1.82,1.64,76.24,127.89,283.08,66696.4,119.62313932800102
2.66,2.22,1.65,75.36,127.51,290.99,67668.5,135.91363037676467
2.89,2.04,1.42,76.2,127.93,255.22,71491.5,130.09007324768345
2.81,1.79,1.77,76.27,127.3,278.93,67450.2,130.2327773649257
2.8,2.25,1.47,75.53,128.24,269.83,71329.5,135.97799263185902
2.59,1.94,1.76,75.9,127.88,288.88,69321.8,127.49652721390022
2.57,2.28,1.79,76.33,127.74,250.93,73941.4,125.29701745448814
2.7,2.0,1.58,75.75,127.95,260.53,73761.8,125.05178089846756
2.82,2.27,1.48,76.38,127.86,284.7,68396.9,140.55365703957
2.64,1.86,1.49,75.48,128.4,251.37,64180.3,111.65324444588659
2.62,1.91,1.74,75.84,128.34,264.73,70584.6,121.34443859114494
2.63,1.97,1.3,75.42,128.23,265.83,69800.3,117.95014441850209
2.85,2.02,1.28,76.13,128.28,248.86,63123.8,120.95714314870919
2.55,1.98,1.73,76.25,127.43,248.63,68662.1,114.22873785219112
2.84,1.99,1.6,75.91,128.14,255.09,67054.3,127.07952867159896
2.84,1.72,1.33,76.2,127.39,245.49,71156.0,116.17527341728955
2.51,1.82,1.65,75.21,128.59,243.24,65489.9,105.23627593081314
2.78,2.26,1.63,75.43,127.78,275.02,72681.1,139.25811569391863
2.79,1.77,1.57,75.35,128.39,280.16,76556.0,130.19661256380562
2.82,2.17,1.51,75.67,128.28,279.81,73130.9,139.06334224950854
2.54,1.74,1.4,75.32,127.48,292.45,65122.1,115.81446235239277
2.64,1.71,1.59,76.17,127.82,245.67,63515.4,107.45119489388436
2.77,2.24,1.43,76.29,127.96,267.58,75078.8,134.5618569552238
2.63,2.1,1.27,76.49,128.0,284.72,64490.8,123.99108655464671
2.67,2.18,1.29,75.39,127.2,243.91,67370.5,117.23277828292295
2.82,2.14,1.22,76.37,128.04,265.18,64091.2,126.9595078825994
2.61,2.28,1.73,75.4,127.88,275.63,72394.1,133.3118139501662
2.63,1.93,1.41,75.85,127.36,256.68,63746.2,113.43816887655704
2.71,2.09,1.3,76.48,128.51,258.87,64271.8,120.00846796132534
2.61,1.97,1.7,75.59,127.52,267.2,69226.1,122.00944598132197
2.57,1.78,1.77,76.37,128.07,292.63,68198.5,123.51503097130627
2.62,2.06,1.5,76.07,127.94,264.88,76975.2,124.36759151624177
2.66,1.75,1.24,75.62,128.07,282.4,73231.6,119.35634235589363
2.59,2.24,1.43,75.35,127.85,259.12,65108.0,120.36229602679204
2.79,2.08,1.76,75.27,127.59,256.72,70076.0,130.51992025040238
2.65,2.21,1.68,76.44,128.6,277.7,68649.7,131.92217891471307
2.75,1.95,1.7,75.8,128.22,244.05,73587.8,122.60236167983818
2.52,2.29,1.47,76.49,127.94,264.24,68321.3,121.37245584763652
2.63,2.27,1.31,76.12,127.68,244.85,65239.6,117.23097056988446
2.66,2.21,1.49,75.69,127.56,283.48,71346.8,132.97874857781437
2.51,2.05,1.59,76.33,127.78,284.21,70444.4,123.44285219624409
2.59,1.82,1.39,76.46,127.78,257.62,69950.0,111.29125211841803
2.58,2.13,1.49,75.85,127.43,270.65,73392.1,124.46286567975393
2.56,1.72,1.63,75.77,127.58,269.14,63520.4,111.56138382332382
2.61,1.7,1.51,75.34,127.89,252.0,76356.0,111.54878484505174
2.54,1.89,1.79,75.91,127.72,255.18,70297.6,114.95491608400552
2.57,2.26,1.72,75.9,127.9,271.85,76892.1,131.3959300176922
2.6,1.75,1.33,76.06,127.93,243.35,68638.4,104.73929897298821
2.89,2.28,1.37,76.07,128.51,287.44,66797.0,142.63671343043995
2.77,1.79,1.24,75.41,128.49,249.45,69587.7,114.08698757933281
2.77,2.17,1.52,76.22,128.06,289.38,74221.3,140.02990258389798
2.61,1.83,1.54,75.93,128.18,270.44,68842.4,117.55857453388195
2.61,2.01,1.43,75.6,128.53,275.62,71084.5,122.94108367307184
2.8,2.16,1.31,75.93,128.19,264.97,66702.4,128.6294880605933
2.82,1.71,1.49,76.55,128.49,289.02,68696.8,128.35603141158617
2.61,2.13,1.47,76.34,127.51,262.62,72860.7,122.95183937803382
2.64,2.11,1.45,76.06,127.23,243.0,63836.8,114.59924905969105
2.78,1.75,1.73,76.18,127.83,268.29,63830.9,122.89929388541238
2.58,2.06,1.34,76.21,127.2,244.07,70527.2,112.20558658366475
2.76,1.92,1.5,75.33,127.42,280.27,67308.3,128.20491502770415
2.62,1.97,1.43,75.34,127.56,257.9,73162.5,117.96829371354353
2.75,2.02,1.34,75.61,127.32,263.6,69289.7,124.13602936257895
2.78,2.21,1.3,76.27,127.32,278.78,67600.2,133.28510783470142
2.61,1.76,1.39,75.55,127.91,253.24,65635.1,107.88923280338214
2.71,2.02,1.5,76.45,127.7,259.21,75932.0,125.34259228252633
2.69,2.28,1.37,75.98,128.26,252.88,69315.1,124.73684440856847
2.56,2.29,1.37,75.41,127.94,247.47,69961.3,117.85550289329491
2.72,2.26,1.47,75.82,127.46,293.48,71583.8,139.58340979151103
2.85,1.79,1.33,75.54,128.01,251.79,64811.4,117.52611189159622
2.61,1.75,1.69,75.7,128.19,281.46,75827.5,123.35051863259504
2.85,1.76,1.3,75.62,128.06,264.93,67269.6,121.22134568833634
2.85,2.15,1.71,75.34,127.61,284.22,68225.3,141.69794596112786
2.65,2.03,1.35,75.52,128.39,284.17,75890.6,128.54268576047377
2.78,1.8,1.8,76.13,128.43,271.0,71292.7,128.57121019830947
2.77,1.92,1.66,75.69,127.52,282.52,76197.5,134.578511545791
2.63,1.91,1.43,76.1,127.3,286.72,74970.3,126.06151516662364
2.63,1.73,1.3,75.88,128.46,273.93,66831.5,113.34158599292722
2.64,1.75,1.51,76.52,127.94,267.24,71629.5,116.66730924159664
2.64,2.02,1.22,75.46,128.16,257.63,70268.1,116.39862314003484
2.8,2.08,1.54,76.24,127.62,288.14,75540.6,139.63596786671894
2.58,2.2,1.4,75.52,127.71,248.62,71020.4,117.70201444479211
2.7,2.2,1.5,76.21,127.5,268.07,66032.7,128.10880103756483
2.61,1.74,1.23,76.02,128.0,276.7,63424.5,111.4676543761142
2.66,2.25,1.59,75.96,127.44,277.57,63055.0,130.23224653149896
2.69,1.84,1.48,76.03,128.32,270.82,68863.1,120.67607749649348
2.58,2.07,1.21,76.11,127.93,272.51,65286.6,117.24079068059599
2.55,2.02,1.78,76.33,128.09,274.52,68976.1,123.46033468759062
2.63,2.0,1.73,75.34,128.11,272.46,74585.8,127.59653518047254
2.84,1.89,1.2,75.88,127.84,257.69,68859.8,121.31046444672474
2.55,2.26,1.5,75.69,127.65,289.87,73876.2,132.0725645423148
2.79,2.03,1.57,75.6,127.27,254.74,65646.4,124.88347169527914
2.82,1.9,1.72,75.52,127.25,271.09,70675.6,131.60461337581273
2.84,2.27,1.77,75.67,128.05,280.8,71302.4,145.01441819529794
2.84,1.7,1.51,75.86,127.54,262.97,71577.5,123.07943529252283
2.54,1.93,1.51,75.73,128.3,281.15,74848.1,121.9189249316836
2.87,1.78,1.28,75.65,128.24,253.4,75837.1,122.28703008856986
2.66,2.1,1.28,76.22,127.89,248.8,63208.0,114.61687423793047
2.78,1.82,1.44,76.32,127.46,256.0,73011.2,121.00560585412019
2.71,1.78,1.54,76.06,127.21,260.67,73019.8,119.54197950613799
2.81,1.91,1.7,76.32,127.44,240.83,69033.6,121.64985909031749
2.57,2.29,1.48,76.54,127.62,246.79,72565.4,120.13736111598782
2.85,2.19,1.67,76.5,127.94,251.29,75965.1,135.3539791147009
2.71,2.05,1.47,76.31,127.63,293.47,66263.6,132.08749056956356
2.74,2.16,1.67,75.76,127.77,283.55,63658.7,134.6079965865872
2.68,1.83,1.29,75.25,127.34,263.81,68294.0,115.57463844600899
2.79,2.04,1.5,76.12,127.46,291.32,74759.2,138.41129905248818
2.89,2.04,1.45,75.48,127.54,272.97,65820.9,133.52312340219567
2.57,1.9,1.64,75.47,128.26,274.64,70403.1,120.55278532725676
2.78,2.04,1.38,75.42,128.25,278.93,76769.6,133.7303508694988
2.57,1.87,1.47,75.8,127.26,267.98,71047.4,116.06200252687701
2.57,2.19,1.29,75.98,127.46,257.71,72596.2,118.95024676399488
2.86,1.78,1.46,75.53,127.82,289.51,74380.4,134.05355244590464
2.52,2.12,1.72,75.23,128.03,290.35,64464.0,126.80384508524584
2.54,2.23,1.62,76.3,127.91,289.05,64913.2,128.66025606268363
2.7,2.15,1.54,76.09,127.25,259.47,70087.4,126.40324755907979
2.66,1.79,1.52,75.77,127.39,254.84,68314.9,113.85340557724875
2.54,1.93,1.77,75.57,127.79,257.91,70206.1,116.43843187979759
2.58,1.79,1.37,75.88,128.0,291.94,70316.3,120.02873573555611
2.51,1.82,1.54,75.9,127.55,254.01,75682.0,110.63932886954912
2.88,2.23,1.38,76.33,127.45,284.51,66675.1,140.45582331038838
2.83,2.0,1.57,76.26,128.13,251.43,69266.2,126.28318234874236
2.77,2.19,1.6,75.65,127.54,263.21,70179.2,132.35750152837966
2.74,1.71,1.69,75.62,127.47,251.25,71196.8,117.47609378176914
2.73,2.11,1.59,76.46,128.48,274.18,63887.7,129.18396013072856
2.68,2.03,1.26,75.41,128.35,271.42,72413.5,123.74408524753166
2.56,2.07,1.47,75.99,128.07,293.14,67801.1,126.37975032782039
2.89,2.15,1.48,76.49,128.2,267.78,71483.6,137.05058742533447
2.85,2.27,1.36,75.97,127.98,285.04,74327.7,142.8862569773852
2.84,2.13,1.63,75.75,127.4,289.06,67754.6,141.09779225467219
2.73,1.92,1.38,76.25,127.98,285.91,73799.2,129.40192949752952
2.71,2.06,1.25,76.0,128.52,259.01,70531.0,121.2275335667771
2.67,2.2,1.74,76.14,128.3,256.71,73156.6,128.96293446876018
2.89,2.05,1.32,76.09,128.45,293.09,63556.1,136.7964731858516
2.68,2.27,1.31,75.41,128.07,282.31,71687.9,132.95518403738822
2.79,1.74,1.61,76.2,127.6,263.0,66158.5,121.03280336992738
2.74,2.26,1.58,76.12,128.23,270.2,70190.6,134.44305372372992
2.67,2.1,1.72,76.11,128.5,257.92,64994.8,123.6361828095793
2.67,2.08,1.54,76.09,128.24,257.49,74117.6,124.34743960507048
2.75,1.75,1.66,75.7,128.5,261.8,73107.0,122.37299206746845
